,YearMonth,publication,text,topic_nr,topic_name
2586,2022-11,Le Monde,"Morgane Créach Notre système de transport doit rompre radicalement avec les habitudes du passé....  sanitaire, alors que les émissions du secteur pèsent pour 15 % des émissions de gaz à  effet  de  serre de notre pays, et qu’elles ne reculent pas depuis une quinzaine d’années ...",18,18_navires_le diesel_volkswagen_constructeurs
2587,2022-11,Le Monde,"C’est maintenant ou jamais si nous voulons maintenir l’objectif de 1,5°C de réchauffement climatique....  et la famine dans la Corne de l’Afrique nous montrent les conséquences dramatiques du  changement  climatique.  Les scientifiques soulignent l’urgence d’agir. La COP27 de Charm ElCheikh (jusqu’au ...",0,0_cop_paris_changement_accord
2588,2022-11,Le Monde,"Montée des eaux: la recherche derrière les prévisions.  ...  niveau moyen des océans sont aujourd’hui bien connus. D’abord, sous l’effet du  réchauffement  climatique, l’océan se dilate.  «Les émissions de gaz à  effet  de  serre limitent le rayonnement ...",28,28_océans en_île_courants_du niveau des
2589,2022-11,Le Monde,"L’enjeu de la justice climatique au cœur de la COP27.  ...  gouvernement, exhortant à davantage d’engagements en matière de réduction des émissions de gaz à  effet  de  serre et d’adaptation.  «La bonne nouvelle est que nous savons ce qu’il faut ...",0,0_cop_paris_changement_accord
2590,2022-11,Le Monde,"Macron plaide pour une réforme des financements pour le climat.  ...  climatique. Le président de la République a reconnu que les dégâts irréversibles causés par le  réchauffement  climatique touchent davantage les pays les plus vulnérables, qui en sont pourtant les moins responsables. Il ...",4,4_macron_les villes_entreprises_dollars
2591,2022-11,Le Monde,"Justin Vaïsse Vents contraires sur la diplomatie mondiale.  ...  au service de son influence. Si la Russie est une tempête, la Chine est le  changement  climatique, a résumé Rob Joyce, chargé – et ce n’est pas surprenant – de la cybersécurité à ...",9,9_chinois_jinping_pic_la chine et
2592,2022-11,Le Monde,"Emmanuel Macron propose un pacte de décarbonation aux industriels.  ...  des cinquante sites les plus pollueurs en France, pesant 10 % des émissions de gaz à  effet  de  serre du pays, n’étaient pas en terrain ennemi. Tout juste de retour de Charm ...",8,8_bce_banque centrale_christine lagarde_politique monétaire
2593,2022-11,Le Monde,"Après les inondations, le Pakistan demande des réparations.  ...  manière particulièrement injuste: le Pakistan, qui émet moins de 1 % des émissions de gaz à  effet  de  serre, est l’une des nations les plus vulnérables au  changement  climatique. Le premier ministre ...",1,1_carbone_france_gaz effet de_émissions de
2594,2022-11,Le Monde,"Sur les énergies fossiles, un «tabou brisé».  Le  réchauffement  climatique commence à engloutir nos terres, centimètre par centimètre. Mais l’addiction du monde au pétrole, au gaz et au charbon ne peut pas faire sombrer nos rêves sous les ...",1,1_carbone_france_gaz effet de_émissions de
2595,2022-11,Le Monde,"Crise climatique : le poids des modes de vie.  ...  ressources naturelles, puis, dans les années 1970, la pollution. Aujourd’hui, c’est principalement en émissions de gaz à  effet  de  serre que se mesure l’impact de la population mondiale.   ...",16,16_premières victimes_enfants_santé mentale_pandémie
2596,2022-11,Le Monde,"Rémy Rioux et Valérie Verdier Le Sud est une source de solutions face au dérèglement climatique....  la biodiversité. Loin d’être distincts, ces deux défis n’en forment qu’un : le  changement  climatique menace la biodiversité et des écosystèmes riches en biodiversité peuvent freiner ce changement. Dans le ...",13,13_oiseaux_invasives_exotiques_pollution
2597,2022-11,Le Monde,"« Faire moins d’enfants ne répondrait à aucune des questions sur le climat ».  ...  développement. Consommation de terres et pression sur les ressources, alimentation, pollution, émissions de gaz à  effet  de  serre, cette démographie est parfois vue comme l’un des principaux moteurs des atteintes à ...",17,17_vaches_de élevage_14 des_production de viande
2598,2022-11,Le Monde,"Olivier Bouba-Olga Pour une géographie des problèmes contemporains.  ...  réflexions autour de notre capacité collective à couvrir les besoins présents et futurs des habitants dans un contexte de  changement  climatique, de réduction de la biodiversité et de raréfaction des ressources.   ...",13,13_oiseaux_invasives_exotiques_pollution
2599,2022-11,Le Monde,"Joe Biden juge les efforts pour le climat « plus urgents que jamais ».  ...  de méthane, incluant des normes strictes pour les producteurs. Le méthane, qui contribue activement au  réchauffement  climatique, est en particulier lié à l’industrie de pétrole et de gaz, ainsi qu’à ...",7,7_inondations_phénomènes_eaux_par le
2600,2022-11,Le Monde,"Le lobby des fossiles très présent à la COP.  ...  nombre dépasse aussi le total des représentants des dix pays les plus touchés par le  changement  climatique (dont le Bangladesh, le Pakistan et Haïti). Selon le site spécialisé  Carbon Brief , la plus ...",25,25_famine_madagascar_kenya_milliards habitants
2601,2022-11,Le Monde,"Des niveaux toujours record de CO 2.  ...  2022. Elles ne montrent aucun signe d’une diminution  « nécessaire et urgente »  pour limiter le  réchauffement  climatique à 1,5 0C par rapport à l’ère préindustrielle, l’objectif le plus ambitieux ...",10,10_émissions de_de gaz_effet de serre_gaz effet de
2602,2022-11,Le Monde,"Climat : l’objectif de + 1,5 °C est-il obsolète ?.  L’objectif de contenir le  réchauffement  climatique à 1,5 0C estil  « mort »  ? Dans une tribune publiée par le groupe de désobéissance civile Scientist Rebellion, fin octobre, plus de 1 000 ...",0,0_cop_paris_changement_accord
2603,2022-11,Le Monde,"Le changement climatique pourrait faire monter la haine en ligne.  ...  Leonie Wenz, économiste climatique à l’Institut de recherche de Potsdam sur les effets du  changement  climatique et coautrice de l’étude, à savoir tout type d’expression qui attaque ou utilise ...",5,5_bolsonaro_changement_brésil_ne
2604,2022-11,Le Monde,"Josef Aschbacher et Thomas Pesquet L’espace peut nous aider à relever les défis du climat....  pendant plus de vingt jours, a vu se concrétiser trois des principaux risques associés au  réchauffement  climatique : les dommages sur la santé humaine et les écosystèmes terrestres et marins, les pénuries d ...",0,0_cop_paris_changement_accord
2605,2022-11,Le Monde,"« La sensibilité environnementale a été remise à l’ordre du jour ».  ...  zone à défendre. La cause est aujourd’hui beaucoup plus globale, car elle concerne le  réchauffement  climatique et ses conséquences. Cela changetil la conflictualité ? Quand on manifeste contre la réforme ...",5,5_bolsonaro_changement_brésil_ne
2606,2022-11,Le Monde,"20 milliards de dollars pour la décarbonation de l’Indonésie.  ...  quatrième plus peuplé de la planète, est également le cinquième émetteur mondial de gaz à  effet  de  serre. Aides, garanties de crédits Les financements promis, qui proviennent du G7 ainsi que de ...",9,9_chinois_jinping_pic_la chine et
2607,2022-11,Le Monde,"COP27 : des progrès ténus.  ...  tendu, le risque est grand de voir un recul sur la nécessité de limiter le  réchauffement  climatique à 1,5 °C – l’objectif le plus ambitieux de l’accord de Paris. Certains ...",0,0_cop_paris_changement_accord
2608,2022-11,Le Monde,"COP27 : ce que disent les fleuves.  ...  y a moins de résistance à la montée des eaux salées qui, en raison du  réchauffement  climatique, se dilatent. Les rizières, qui n’aiment pas le sel, meurent. Et les Bangladais fuient ...",28,28_océans en_île_courants_du niveau des
2609,2022-11,Le Monde,"La COP15 biodiversité en quête de soutien.  La lutte contre le  réchauffement  climatique passe aussi par la protection de la nature. Depuis la COP27 sur le climat, qui se poursuit à Charm ElCheikh en Egypte, les appels à ...",0,0_cop_paris_changement_accord
2610,2022-11,Le Monde,"La COP achoppe sur les pertes et dommages.  ...  ont voulu montrer un front uni sur ce sujet, qui résume les inégalités face au  réchauffement  climatique. Les Etats du Sud sont les plus durement frappés par les impacts des ouragans, des ...",16,16_premières victimes_enfants_santé mentale_pandémie
2611,2022-11,Le Monde,"D’ici à 2027, un système universel d’alerte des événements extrêmes.  ...  chercheur au laboratoire des sciences du climat et de l’environnement. Sous l’effet du  changement  climatique, le nombre de catastrophes a été multiplié par cinq au cours des cinquante dernières années ...",21,21_glaciologie_température_surface_années 1990 aux
2612,2022-11,Le Monde,"Le mirage de la compensation carbone pour atteindre la « neutralité ».  ...  ou à des entreprises de financer des projets de réduction d’émissions de gaz à  effet  de  serre (GES) à l’étranger en échange de créditscarbone, c’estàdire de ...",1,1_carbone_france_gaz effet de_émissions de
2613,2022-11,Le Monde,"Les sites classés sous la menace climatique.  ...  les djihadistes qui menacent les monuments de cette ancienne capitale intellectuelle et spirituelle, mais le  changement  climatique et l’avancée du désert. Les tempêtes de sable, notamment, érodent les sites ancestraux construits ...",7,7_inondations_phénomènes_eaux_par le
2614,2022-11,Le Monde,"Irene Monasterolo Il devient urgent que la finance internationale fasse sa révolution.  ... àdire l’écart entre la somme que nous devrions investir pour nous adapter au  changement  climatique et les montants réellement investis – ne cesse d’augmenter. Selon Climate Policy Initiative, une ONG ...",5,5_bolsonaro_changement_brésil_ne
2615,2022-11,Le Monde,Les grands équilibres géopolitiques vacillent à la COP27 de Charm El-Cheikh.  ...  le primat de l’action aux Etats qui ont le plus émis de gaz à  effet  de  serre et les plus riches. Ces quarantetrois pays industrialisés sont classés dans l’annexe ...,0,0_cop_paris_changement_accord
2616,2022-11,Le Monde,Dipak Dasgupta Le salut viendra des efforts du Nord.  ...  d’un quart seulement du rendement annuel de ces actifs financiers à l’atténuation du  changement  climatique suffirait à financer de manière rentable les 5 000 à 7 000 milliards de dollars ...,4,4_macron_les villes_entreprises_dollars
2617,2022-11,Le Monde,"Rishikesh Ram Bhandary Trois missions pour les banques de développement.  ...  dette. Le « V20 », qui regroupe les ministres des finances représentant cinquantehuit pays vulnérables au  changement  climatique, a proposé un format de restructuration de la dette prévoyant des rachats et des émissions ...",24,24_banques_les banques centrales_centrales_risques financiers
2618,2022-11,Le Monde,L’Europe spatiale veut mettre les moyens.  ...  M. Baptiste. Le programme d’observation de la Terre permettant de suivre l’impact du  réchauffement  climatique et des émissions de gaz à  effet  de  serre a des chances de voir son ...,21,21_glaciologie_température_surface_années 1990 aux
