date,publication,words,author,title,intro
2015-12-01,Le Figaro,502mots,"Cheyvialle, Anne","L'Alberta, la province pétrolière la plus pollueuse du Canada, se met au vert",  ...  taxation du carbone. L'objectif est d'inverser la courbe des rejets de gaz à  effet  de  serre dès 2020. «  Les émissions qui augmentent de façon exponentielle depuis plusieurs années commenceront alors ...
2015-12-01,Le Figaro,542mots,"Cherki, Marc",Le temps est-il propice aux extrêmes ?,"  ... Pascal Yiou ne veut donc pas sauter le pas et attribuer les tempêtes extrêmes au  réchauffement  climatique, conséquence des activités humaines. Car ces   « événements rares ne sont observés par satellites que depuis ..."
2015-12-01,Le Figaro,54mots,,@ FIGARO OUI FIGARO NON,Réponses à la question de lundi : La lutte contre le  réchauffement  climatique estelle pour vous une priorité ? TOTAL DE VOTANTS : 55 057 Votez aujourd'hui sur lefigaro.fr  ...
2015-12-01,Le Figaro,894mots,"Court, Marielle",COP21 : un marathon à l'issue incertaine,"  ...  tous plus engagés les uns que les autres en faveur de la lutte contre le  réchauffement  climatique et d'un monde plus durable. Une telle unanimité, qu'on en serait presque à ..."
2015-12-03,Le Figaro,805mots,"Fréour, Pauline",Le réchauffement climatique est aussi une question de santé,"  ...  dans les discussions de la COP21, car on commence déjà à voir l'impact du  changement  climatique, notamment sur les maladies respiratoires. »   Le constat du Dr Abdon Goudjo, chef du pôle de ..."
2015-12-04,Le Figaro,703mots,"Cherki, Marc",COP21 : les négociations avancent à petits pas,  ...  cent cinquante chefs d'État présents lundi au Bourget à la conférence internationale sur le  changement  climatique et de 185 pays qui s'engagent à limiter leurs émissions de gaz à effet ...
2015-12-04,Le Figaro,1017mots,"Rioufol, Ivan","La gauche, intermittente de la résistance",  ...  du gouvernement planétaire ; soit 195 pays réunis à Paris pour engager le fer contre le  réchauffement  climatique. Jamais Hollande n'a aussi bien incarné le monde sans frontières dont rêvent les utopistes ...
2015-12-05,Le Figaro,497mots,"Cheyvialle, Anne","Au Bourget, la finance joue la carte du « vert »",  ...  des négociations pour souligner le   « rôle central »   de la finance dans la lutte contre le  changement  climatique et   « la mobilisation incontestable »   qui s'est affirmée cette année dans ce domaine. Pour accélérer ...
2015-12-07,Le Figaro,733mots,,L'autre environnement,Plus de 140 chefs d'État réunis à Paris pour parler du  réchauffement  climatique... L'environnement est incontestablement le mot de la semaine. Il est toutefois un autre environnement dont François Hollande ...
2015-12-07,Le Figaro,494mots,"Vey, Tristan",Vers un accord climat sans ambition ?,"  ...  se faire a minima, sans objectif commun ambitieux de réduction des émissions de gaz à  effet  de  serre, ni mécanisme rigoureux de vérification des engagements volontaires pris par les pays. La première ..."
2015-12-07,Le Figaro,566mots,"Mariton, hervé","COP21 : derrière les discours, les impôts","  ...  atteindre un objectif juste : un monde moins carboné, émettant moins de CO2 pour limiter le  changement  climatique et éviter ses conséquences les moins maîtrisables et les plus nuisibles. Le consensus autour de ..."
2015-12-08,Le Figaro,1652mots,"Court, Marielle",Dans les coulisses de la COP21,  ...  à atteindre sont pourtant simples. Le premier est de réduire les émissions de gaz à  effet  de  serre afin que la hausse des températures dans le monde ne dépasse pas 2 °C ...
2015-12-08,Le Figaro,531mots,"Court, Marielle",Les émissions de CO2 marquent le pas en 2014,"  ...  il va y avoir encore des hausses et des baisses d'émissions de gaz à  effet  de  serre. Je ne pense pas que l'on soit au pic, mais il est possible ..."
2015-12-09,Le Figaro,659mots,"Vey, Tristan","Le stockage du carbone, une technologie existante mais qui reste coûteuse","  ...  des énergies renouvelables et les économies d'énergies ne suffiront probablement pas à limiter le  réchauffement  climatique à 2 °C. Hoesung Lee, directeur du Groupement d'experts internationaux sur le climat (Giec ..."
2015-12-09,Le Figaro,132mots,"Cherki, Marc",écho de laCOP21,"  SURVEILLANCE SPATIALE  Deux satellites européens, destinés à surveiller les émissions de gaz à  effet  de  serre, ont été officiellement lancés hier. Le satellite Merlin (Methane remote sensing lidar mission), projet du CNES ..."
2015-12-10,Le Figaro,218mots,"Cherki, Marc",Échos de laCOP21,"  ...  du Texas Ted Cruz pourrait gagner la palme de la provocation climatosceptique. Pour lui, le  changement  climatique est une théorie de « gauchistes » , les mêmes qui il y a des années « disaient qu ..."
2015-12-10,Le Figaro,757mots,"Gouby, Mélanie","« Le Fonds vert, bénéfique aux pays riches »",  ...  mot 50 milliards de dollars d'ici à 2040 pour s'adapter aux effets du  changement  climatique. Un montant colossal pour des pays qui ont déjà du mal à développer leurs infrastructures ...
2015-12-10,Le Figaro,660mots,"Court, Marielle",Climat : un texte qui hésite entre ambition et consensus mou,"  ...  contraint notamment les engagements à prendre en matière de réduction des émissions de gaz à  effet  de  serre.  « Dans tous les traités internationaux, l'article 2 est d'ailleurs essentiel car c ..."
2015-12-11,Le Figaro,699mots,"Falletti, Sébastien",Les ordures de Shanghaï produisent de l'électricité pour des milliers de foyers,"  ...  protocole de Kyoto afin d'encourager les entreprises des pays émergents limitant les gaz à  effet  de  serre. À l'occasion de la COP21, le groupe français met en avant cette solution ..."
2015-12-14,Le Figaro,863mots,"Court, Marielle","L'accord historique de Paris sur le climat salué par 195 pays, un premier pas vers un monde sans carbone","  ...  inenvisageable il y a seulement quelques mois : adopter un accord universel de lutte contre le  changement  climatique à l'issue de la conférence sur le climat (COP21), qui s'est achevée ce ..."
2015-12-14,Le Figaro,326mots,"Vey, Tristan","La capture du CO2, une technologie à maturité","  ...  les cimenteries, les aciéries et l'industrie chimique sont de grands émetteurs de gaz à  effet  de  serre. L'idée de capter à la source le dioxyde de carbone que ces usines ..."
2015-12-14,Le Figaro,671mots,"Vey, Tristan",Les points clés de l'accord de Paris,  ... 'atteindre ? Il n'y a aucun objectif chiffré de réduction des émissions de gaz à  effet  de  serre. Il est simplement convenu que cellesci devront atteindre   « un pic aussi rapidement que ...
2015-12-14,Le Figaro,256mots,"Court, Marielle","La forêt, un puits de carbone naturel à exploiter",  ...  protection de leurs forêts dans leurs engagements de réduction de leurs émissions de gaz à  effet  de  serre. Il reste néanmoins de grandes inconnues sur les quantités exactes de CO2 absorbées dans ...
2015-12-14,Le Figaro,960mots,"Orsenna, Erik",Nous avons oublié les fleuves !,"  ...  contente d'être par nature renouvelable, n'ajoute pas le moindre gramme au gaz à  effet  de  serre. Et de quelle autre ressource que l'hydroélectricité disposeraient des pays enclavés, tels que ..."
2015-12-14,Le Figaro,856mots,"Lentschner, Keren","Paul Polman, figure de proue des patrons engagés pour la planète","  ...  2030, nous aurons   «  transmis un monde meilleur à sa génération  »   où la pauvreté et le  réchauffement  climatique auront été endigués. Rencontre à Paris, le 4 décembre, avec un patron en   «  mission » .  ..."
2015-12-14,Le Figaro,537mots,"Nodé-Langlois, Fabrice",« On ne peut pas éradiquer la pauvreté sans lutter contre le réchauffement »,"  ...  mondiale depuis 2012, une institution au coeur de la lutte contre la pauvreté et le  changement  climatique. LE FIGARO.  Considérezvous l'accord de Paris comme un succès, et si oui pourquoi ..."
2015-12-14,Le Figaro,514mots,"Cherki, Marc","Océans, transports aérien et maritime, les grands absents de Paris",  ...  référence aux transports aérien et maritime L'objectif de réduction des émissions de gaz à  effet  de  serre des avions et des bateaux de marine marchande a longtemps été inscrit dans les ...
2015-12-14,Le Figaro,321mots,"Vey, Tristan","Le nucléaire, une solution controversée","  Les seules émissions de gaz à  effet  de  serre à mettre sur le compte du nucléaire sont, de façon grossière, celles associées à la construction des centrales, à l'extraction, l'acheminement ..."
2015-12-17,Le Figaro,866mots,"Hidalgo, Anne",Paris et New York s'engagent pour le climat,  ...  nous avons tous les deux accueilli le plus grand sommet de leaders locaux sur le  changement  climatique qui ait jamais eu lieu. Des centaines de maires venus des six continents et de ...
2015-12-22,Le Figaro,944mots,"Girard, Renaud",Makhtar Diop : « L'enthousiasme pour l'Afrique est justifié »,"  ...  africain ? Cet accord est important, car il établit un lien très fort entre adaptation au  changement  climatique et lutte contre la pauvreté. L'Afrique n'est responsable que de 3,8 % des ..."
2016-01-02,Le Figaro,1043mots,"Reynaud, Stéphane",Valéry Laramée de Tannenberg : « La vigne court de grands risques »,"   Dans le monde de la vigne, les enjeux liés au  réchauffement  climatique sont considérables. En France, à moyen terme, l'exploitation de dizaines de milliers d'hectares pourrait être remise en question ..."
2016-01-04,Le Figaro,1143mots,"Barluet, Alain","Le président de Mongolie : « Gengis Khan, notre héros »",  ...  l'ONU m'a décerné un prix pour la lutte que nous menons contre le  changement  climatique. Mon pays et moimême sommes très investis dans ce combat. Une grande partie de ...
2016-01-21,Le Figaro,569mots,"Court, Marielle",La Terre n'est pas près de connaître une ère glaciaire,  ...  avant  au mieux  une centaine de milliers d'années. À cela une raison principale : le  changement  climatique induit par les émissions de gaz à  effet  de  serre.  Comprendre tous les signaux permettant ...
2016-01-25,Le Figaro,807mots,"Frat, Muriel","Figaro top, Figaro flop","  ... Fatigué par les documentaires sur le  changement  climatique ? Celuici ne vous laissera pas indifférent. Cette enquête, basée sur le livre de Naomi Klein, est avant tout le portrait puissant de sept ..."
2016-02-10,Le Figaro,586mots,"Guillermard, Véronique",Thales Alenia Space rafle la mise avec les satellites Sentinel 3,  ...  moyens d'être souveraine en matière de collecte de données environnementales et de mesures du  changement  climatique.  Alertes au tsunami Les deux satellites devront être prêts en 2020 afin d'être placés ...
2016-02-11,Le Figaro,193mots,"Agences, AFP, AP, Reuters",La Cour suprême américaine bloque le plan climat d'Obama,"  ...  revers retentissant au président Barack Obama, en suspendant son ambitieux programme de lutte contre le  réchauffement  climatique. La plus haute instance judiciaire américaine avait été saisie par plus de 29 États, pour ..."
2016-02-16,Le Figaro,667mots,,La forêt n'est pas toujours l'alliée du climat,ENVIRONNEMENT  Il est indispensable d'évoquer la forêt quand on étudie le  réchauffement  climatique. Cette dernière joue en effet un rôle non négligeable dans l'absorption de CO2 : la moitié environ des ...
2016-02-24,Le Figaro,1029mots,"de La Chesnais, Eric",« Cessons d'opposer environnement et agriculture »,"  ... Environnement et agriculture sontils incompatibles ? Au contraire. Leur combat est commun face au  changement  climatique : lorsque l'eau devient rare, l'agriculture souffre. L'agriculture produit des biens pour l'alimentation ..."
2016-03-01,Le Figaro,1697mots,"de Monicault, Frédéric",Peut-on se passer du charbon ?,  ...  combustion de charbon est responsable de 60 % de la hausse des émissions de gaz à  effet  de  serre. Et de plus en plus de voix s'élèvent contre cette source d'énergie ...
2016-03-03,Le Figaro,278mots,"Cherki, Marc",Quatre pistes pour adapter les vins au réchauffement climatique,"  ... 'on ne sait pas tous mesurer »  , ajoute JeanMarc Touzard, coresponsable d'un programme de l'Inra pour étudier les solutions pour protéger la vigne du  réchauffement  climatique à long terme.  ..."
2016-03-08,Le Figaro,556mots,"Guillermard, Véronique",Des drones pour veiller sur le climat,"  ...  données collectées depuis l'espace sont précieuses pour mesurer, surveiller et anticiper l'impact du  changement  climatique. Cela, à l'échelle de grandes régions voire de continents.  « Les satellites ont une vision ..."
2016-03-22,Le Figaro,561mots,"Négroni, Angélique","Inondations, tempêtes... Les communes en difficulté face aux risques naturels","  ...  exposée à tous ces risques naturels, dont certains sont désormais plus menaçants en raison du  changement  climatique. Pour y faire face, le mot d'ordre est la prévention. Comment bien s'informer ..."
